,0
16812,orgânico
16813,orgânico
16814,convencional
16815,convencional
16816,convencional
16817,convencional
16818,orgânico
16819,orgânico
16820,orgânico
16821,convencional
16822,convencional
16823,orgânico
16824,convencional
16825,convencional
16826,convencional
16827,orgânico
16828,convencional
16829,convencional
16830,orgânico
16831,convencional
16832,orgânico
16833,convencional
16834,convencional
16835,orgânico
16836,convencional
16837,convencional
16838,convencional
16839,convencional
16840,orgânico
16841,orgânico
16842,orgânico
16843,orgânico
16844,convencional
16845,orgânico
16846,convencional
16847,orgânico
16848,orgânico
16849,orgânico
16850,orgânico
16851,convencional
16852,convencional
16853,orgânico
16854,convencional
16855,orgânico
16856,orgânico
16857,convencional
16858,convencional
16859,orgânico
16860,orgânico
16861,convencional
16862,convencional
16863,convencional
16864,convencional
16865,convencional
16866,convencional
16867,convencional
16868,orgânico
16869,orgânico
16870,convencional
16871,orgânico
16872,orgânico
16873,convencional
16874,orgânico
16875,convencional
16876,convencional
16877,convencional
16878,convencional
16879,orgânico
16880,orgânico
16881,convencional
16882,convencional
16883,orgânico
16884,convencional
16885,orgânico
16886,orgânico
16887,orgânico
16888,convencional
16889,orgânico
16890,convencional
16891,orgânico
16892,orgânico
16893,convencional
16894,orgânico
16895,orgânico
16896,orgânico
16897,convencional
16898,convencional
16899,convencional
16900,convencional
16901,orgânico
16902,orgânico
16903,convencional
16904,convencional
16905,orgânico
16906,convencional
16907,orgânico
16908,orgânico
16909,convencional
16910,convencional
16911,convencional
16912,convencional
16913,convencional
16914,orgânico
16915,orgânico
16916,orgânico
16917,orgânico
16918,convencional
16919,orgânico
16920,convencional
16921,convencional
16922,convencional
16923,convencional
16924,convencional
16925,convencional
16926,convencional
16927,orgânico
16928,convencional
16929,orgânico
16930,orgânico
16931,convencional
16932,convencional
16933,orgânico
16934,orgânico
16935,convencional
16936,orgânico
16937,convencional
16938,convencional
16939,convencional
16940,convencional
16941,orgânico
16942,convencional
16943,convencional
16944,convencional
16945,orgânico
16946,convencional
16947,orgânico
16948,orgânico
16949,convencional
16950,orgânico
16951,orgânico
16952,orgânico
16953,orgânico
16954,convencional
16955,convencional
16956,orgânico
16957,convencional
16958,convencional
16959,convencional
16960,orgânico
16961,orgânico
16962,convencional
16963,convencional
16964,convencional
16965,orgânico
16966,orgânico
16967,orgânico
16968,convencional
16969,convencional
16970,convencional
16971,convencional
16972,orgânico
16973,convencional
16974,orgânico
16975,convencional
16976,convencional
16977,orgânico
16978,orgânico
16979,orgânico
16980,orgânico
16981,orgânico
16982,convencional
16983,convencional
16984,orgânico
16985,convencional
16986,convencional
16987,orgânico
16988,convencional
16989,convencional
16990,convencional
16991,convencional
16992,orgânico
16993,orgânico
16994,convencional
16995,convencional
16996,convencional
16997,convencional
16998,convencional
16999,convencional
17000,orgânico
17001,orgânico
17002,orgânico
17003,orgânico
17004,convencional
17005,orgânico
17006,orgânico
17007,convencional
17008,orgânico
17009,convencional
17010,orgânico
17011,orgânico
17012,orgânico
17013,orgânico
17014,convencional
17015,orgânico
17016,orgânico
17017,orgânico
17018,orgânico
17019,orgânico
17020,orgânico
17021,convencional
17022,convencional
17023,orgânico
17024,convencional
17025,convencional
17026,orgânico
17027,orgânico
17028,convencional
17029,orgânico
17030,orgânico
17031,convencional
17032,orgânico
17033,convencional
17034,convencional
17035,orgânico
17036,orgânico
17037,convencional
17038,convencional
17039,convencional
17040,convencional
17041,orgânico
17042,convencional
17043,convencional
17044,orgânico
17045,orgânico
17046,orgânico
17047,orgânico
17048,convencional
17049,convencional
17050,convencional
17051,orgânico
17052,orgânico
17053,orgânico
17054,orgânico
17055,orgânico
17056,convencional
17057,orgânico
17058,orgânico
17059,orgânico
17060,convencional
17061,orgânico
17062,convencional
17063,orgânico
17064,orgânico
17065,orgânico
17066,orgânico
17067,convencional
17068,convencional
17069,convencional
17070,convencional
17071,convencional
17072,orgânico
17073,orgânico
17074,orgânico
17075,orgânico
17076,convencional
17077,convencional
17078,orgânico
17079,convencional
17080,convencional
17081,convencional
17082,convencional
17083,orgânico
17084,orgânico
17085,orgânico
17086,orgânico
17087,convencional
17088,orgânico
17089,convencional
17090,convencional
17091,convencional
17092,orgânico
17093,convencional
17094,convencional
17095,convencional
17096,orgânico
17097,orgânico
17098,convencional
17099,convencional
17100,orgânico
17101,orgânico
17102,orgânico
17103,convencional
17104,convencional
17105,convencional
17106,convencional
17107,convencional
17108,convencional
17109,orgânico
17110,orgânico
17111,orgânico
17112,orgânico
17113,orgânico
17114,convencional
17115,convencional
17116,convencional
17117,orgânico
17118,orgânico
17119,orgânico
17120,convencional
17121,convencional
17122,convencional
17123,orgânico
17124,orgânico
17125,convencional
17126,orgânico
17127,convencional
17128,convencional
17129,orgânico
17130,convencional
17131,convencional
17132,convencional
17133,convencional
17134,convencional
17135,orgânico
17136,convencional
17137,convencional
17138,orgânico
17139,orgânico
17140,convencional
17141,convencional
17142,orgânico
17143,orgânico
17144,orgânico
17145,convencional
17146,orgânico
17147,orgânico
17148,convencional
17149,orgânico
17150,orgânico
17151,convencional
17152,orgânico
17153,convencional
17154,orgânico
17155,convencional
17156,orgânico
17157,orgânico
17158,convencional
17159,orgânico
17160,orgânico
17161,orgânico
17162,orgânico
17163,convencional
17164,convencional
17165,convencional
17166,orgânico
17167,orgânico
17168,convencional
17169,orgânico
17170,convencional
17171,orgânico
17172,convencional
17173,orgânico
17174,orgânico
17175,orgânico
17176,convencional
17177,orgânico
17178,orgânico
17179,orgânico
17180,convencional
17181,convencional
17182,orgânico
17183,convencional
17184,convencional
17185,convencional
17186,orgânico
17187,orgânico
17188,convencional
17189,orgânico
17190,convencional
17191,orgânico
17192,convencional
17193,convencional
17194,convencional
17195,convencional
17196,convencional
17197,convencional
17198,convencional
17199,orgânico
17200,orgânico
17201,orgânico
17202,orgânico
17203,convencional
17204,convencional
17205,orgânico
17206,orgânico
17207,orgânico
17208,orgânico
17209,convencional
17210,orgânico
17211,orgânico
17212,convencional
17213,convencional
17214,orgânico
17215,convencional
17216,orgânico
17217,orgânico
17218,convencional
17219,convencional
17220,orgânico
17221,convencional
17222,orgânico
17223,convencional
17224,orgânico
17225,orgânico
17226,orgânico
17227,orgânico
17228,convencional
17229,convencional
17230,orgânico
17231,orgânico
17232,convencional
17233,convencional
17234,orgânico
17235,convencional
17236,convencional
17237,convencional
17238,orgânico
17239,orgânico
17240,orgânico
17241,orgânico
17242,convencional
17243,convencional
17244,convencional
17245,orgânico
17246,convencional
17247,orgânico
17248,convencional
17249,convencional
17250,convencional
17251,orgânico
17252,orgânico
17253,convencional
17254,convencional
17255,orgânico
17256,orgânico
17257,orgânico
17258,convencional
17259,convencional
17260,convencional
17261,orgânico
17262,convencional
17263,orgânico
17264,convencional
17265,convencional
17266,orgânico
17267,convencional
17268,orgânico
17269,convencional
17270,orgânico
17271,orgânico
17272,orgânico
17273,orgânico
17274,convencional
17275,orgânico
17276,convencional
17277,convencional
17278,convencional
17279,orgânico
17280,convencional
17281,convencional
17282,orgânico
17283,orgânico
17284,convencional
17285,orgânico
17286,orgânico
17287,convencional
17288,convencional
17289,orgânico
17290,convencional
17291,orgânico
17292,convencional
17293,orgânico
17294,convencional
17295,orgânico
17296,convencional
17297,convencional
17298,orgânico
17299,convencional
17300,convencional
17301,orgânico
17302,orgânico
17303,orgânico
17304,convencional
17305,orgânico
17306,orgânico
17307,convencional
17308,orgânico
17309,orgânico
17310,convencional
17311,orgânico
17312,orgânico
17313,orgânico
17314,orgânico
17315,orgânico
17316,orgânico
17317,convencional
17318,convencional
17319,orgânico
17320,orgânico
17321,orgânico
17322,convencional
17323,convencional
17324,convencional
17325,convencional
17326,convencional
17327,orgânico
17328,convencional
17329,orgânico
17330,convencional
17331,orgânico
17332,orgânico
17333,convencional
17334,orgânico
17335,orgânico
17336,orgânico
17337,orgânico
17338,orgânico
17339,convencional
17340,orgânico
17341,convencional
17342,convencional
17343,orgânico
17344,orgânico
17345,orgânico
17346,convencional
17347,convencional
17348,orgânico
17349,orgânico
17350,convencional
17351,orgânico
17352,convencional
17353,convencional
17354,orgânico
17355,orgânico
17356,convencional
17357,orgânico
17358,convencional
17359,convencional
17360,convencional
17361,orgânico
17362,orgânico
17363,orgânico
17364,orgânico
17365,convencional
17366,convencional
17367,convencional
17368,orgânico
17369,convencional
17370,orgânico
17371,orgânico
17372,convencional
17373,orgânico
17374,convencional
17375,orgânico
17376,convencional
17377,convencional
17378,convencional
17379,convencional
17380,convencional
17381,convencional
17382,convencional
17383,convencional
17384,convencional
17385,convencional
17386,convencional
17387,orgânico
17388,convencional
17389,convencional
17390,convencional
17391,orgânico
17392,convencional
17393,convencional
17394,orgânico
17395,convencional
17396,convencional
17397,convencional
17398,convencional
17399,convencional
17400,orgânico
17401,convencional
17402,orgânico
17403,convencional
17404,orgânico
17405,convencional
17406,convencional
17407,orgânico
17408,orgânico
17409,convencional
17410,convencional
17411,convencional
17412,convencional
17413,orgânico
17414,orgânico
17415,orgânico
17416,convencional
17417,convencional
17418,orgânico
17419,convencional
17420,convencional
17421,convencional
17422,orgânico
17423,convencional
17424,convencional
17425,orgânico
17426,orgânico
17427,convencional
17428,orgânico
17429,convencional
17430,convencional
17431,orgânico
17432,convencional
17433,orgânico
17434,convencional
17435,convencional
17436,convencional
17437,orgânico
17438,orgânico
17439,orgânico
17440,convencional
17441,convencional
17442,orgânico
17443,convencional
17444,convencional
17445,convencional
17446,orgânico
17447,orgânico
17448,convencional
17449,convencional
17450,convencional
17451,convencional
17452,orgânico
17453,convencional
17454,orgânico
17455,convencional
17456,convencional
17457,orgânico
17458,convencional
17459,convencional
17460,convencional
17461,orgânico
17462,convencional
17463,convencional
17464,orgânico
17465,convencional
17466,orgânico
17467,convencional
17468,convencional
17469,orgânico
17470,orgânico
17471,convencional
17472,convencional
17473,convencional
17474,convencional
17475,orgânico
17476,orgânico
17477,orgânico
17478,orgânico
17479,convencional
17480,orgânico
17481,convencional
17482,convencional
17483,orgânico
17484,orgânico
17485,orgânico
17486,convencional
17487,convencional
17488,convencional
17489,orgânico
17490,orgânico
17491,convencional
17492,convencional
17493,orgânico
17494,convencional
17495,orgânico
17496,orgânico
17497,orgânico
17498,orgânico
17499,convencional
17500,orgânico
17501,convencional
17502,orgânico
17503,orgânico
17504,orgânico
17505,convencional
17506,convencional
17507,convencional
17508,convencional
17509,orgânico
17510,convencional
17511,convencional
17512,convencional
17513,orgânico
17514,convencional
17515,convencional
17516,orgânico
